jd,x,y,z,xdot,ydot,zdot,lx,ly,lz,lxdot,lydot,lzdot
2457398.71145694,1753.65291662495,-2486.71232996543,6352.49465678197,1.54083503504964,-6.73185282868099,-3.11096469560969,1766.3734658588,-2506.14518487135,6343.09069493186,1.54335924067884,-6.72301846745056,-3.13605800174114
2457398.7114897,1758.00550356983,-2505.75226593476,6343.66182178192,1.53518954756535,-6.72382682694838,-3.13142861930969,1770.73310316125,-2525.15985875601,6334.18671092493,1.53765412542205,-6.71490331025509,-3.15650559812263
2457398.71152245,1762.34209365477,-2524.76940287208,6334.77111267787,1.52952970122707,-6.71573908543632,-3.15186538177552,1775.07657467599,-2544.15147936404,6325.22489939229,1.53193466455281,-6.70672641100766,-3.17692547811044
2457398.71155521,1766.66264631656,-2543.76356615741,6325.82260659683,1.52385554757977,-6.70758967213447,-3.1722747855517,1779.40383987993,-2563.11987206627,6316.20533905117,1.52620091108266,-6.69848784107117,-3.19731744396799
2457398.71158796,1770.96712113803,-2562.73458136388,6316.81638122418,1.51816713832975,-6.69937865568107,-3.19265663340216,1783.71485840019,-2582.0648624364,6307.12810917806,1.52045291818231,-6.69018767246234,-3.2176812982065
2457398.71162072,1775.25547784852,-2581.68227425962,6307.75251480301,1.5124645253441,-6.69110610536246,-3.2130107283126,1788.00959001461,-2600.98627625286,6297.99328960802,1.51469073918104,-6.68182597785114,-3.23801684358745
2457398.71165347,1779.52767632429,-2600.60647080955,6298.63108613356,1.50674776065024,-6.68277209111279,-3.23333687349291,1792.28799465218,-2619.88393950066,6288.80096073388,1.50891442756616,-6.67340283056013,-3.25832388312507
2457398.71168623,1783.78367658903,-2619.50699717719,6289.45217457253,1.50101689643542,-6.6743766835136,-3.25363487237955,1796.55003239347,-2638.75767837323,6279.55120350563,1.5031240369824,-6.66491830456388,-3.27860222008874
2457398.71171898,1788.02343881426,-2638.38367972658,6280.21586003244,1.49527198504621,-6.66591995379335,-3.27390452863808,1800.79566347109,-2657.60731927429,6270.24409942962,1.49731962123134,-6.65637247448828,-3.29885165800554
2457398.71175174,1792.24692331981,-2657.23634502399,6270.92222298103,1.489513078988,-6.6574019738271,-3.29414564616538,1805.02484827013,-2676.43268881964,6260.87973056786,1.49150123427083,-6.64776541560992,-3.31907200066259
2457398.71178449,1796.45409057427,-2676.06481983987,6261.57134444052,1.48374023092447,-6.64882281613602,-3.31435802909227,1809.2375473286,-2695.23361383907,6251.45817953725,1.48566893021437,-6.63909720385541,-3.33926305210961
2457398.71181725,1800.64490119541,-2694.86893115056,6252.16330598702,1.47795349367712,-6.64018255388696,-3.33454148178578,1813.43372133787,-2714.00992137814,6241.9795295089,1.47982276333056,-6.63036791580074,-3.35942461666132
2457398.71185,1804.81931595065,-2713.64850614015,6242.69818974988,1.47215292022475,-6.63148126089207,-3.35469580885156,1817.61333114312,-2732.76143870002,6232.44386420727,1.47396278804246,-6.62157762867055,-3.37955649889986
2457398.71188275,1808.97729575752,-2732.40337220242,6233.17607841087,1.46633856370291,-6.62271901160821,-3.37482081513643,1821.77633774374,-2751.48799328739,6222.85126790954,1.46808905892703,-6.61272642033749,-3.39965850367731
2457398.71191551,1813.11880168405,-2751.13335694248,6223.59705520369,1.46051047740342,-6.61389588113664,-3.39491630573064,1825.92270229382,-2770.18941284418,6213.20182544471,1.46220163071452,-6.60381436932148,-3.41973043611807
2457398.71194826,1817.24379494926,-2769.83828817872,6213.96120391313,1.4546687147738,-6.60501194522242,-3.41498208597038,1830.05238610254,-2788.86552529748,6203.49562219293,1.45630055828784,-6.59484155478903,-3.43977210162132
2457398.71198102,1821.35223692359,-2788.51799394454,6204.26860887445,1.44881332941683,-6.59606728025402,-3.43501796144009,1834.1653506346,-2807.51615879931,6193.73274408466,1.45038589668201,-6.58580805655248,-3.45978330586349
2457398.71201377,1825.4440891293,-2807.17230249027,6194.51935497266,1.44294437508993,-6.58706196326274,-3.45502373797501,1838.26155751069,-2826.14114172848,6183.91327759992,1.44445770108348,-6.57671395506931,-3.47976385480063
2457398.71204653,1829.51931324097,-2825.80104228489,6184.71352764182,1.43706190570469,-6.57799607192231,-3.47499922166342,1842.34096850786,-2844.74030269242,6174.03730976745,1.43851602682959,-6.56755933144135,-3.49971355467089
2457398.71207928,1833.57787108589,-2844.40404201792,6174.85121286426,1.43116597532633,-6.56886968454827,-3.49494421884922,1846.40354556002,-2863.31347052898,6164.10492816396,1.4325609294079,-6.55834426741408,-3.51963221199694
2457398.71211204,1837.61972464452,-2862.98113060119,6164.93249716995,1.42525663817311,-6.55968288009749,-3.51485853613422,1850.44925075827,-2881.86047430824,6154.11622091327,1.42659246445561,-6.54906884537582,-3.53951963358841
2457398.71214479,1841.64483605088,-2881.53213717067,6154.95746763569,1.41933394861587,-6.55043573816766,-3.53474198038061,1854.47804635142,-2900.38114333438,6144.07127668554,1.42061068775893,-6.539733148357,-3.55937562654427
2457398.71217755,1845.65316759305,-2900.05689108827,6144.92621188444,1.41339796117745,-6.54112833899673,-3.55459435871332,1858.48989474633,-2918.87530714745,6133.97018469641,1.41461565525244,-6.53033726002932,-3.57919999825529
2457398.7122103,1849.64468171353,-2918.55522194368,6134.83881808452,1.40744873053213,-6.53176076346233,-3.57441547852247,1862.4847585084,-2937.3427955252,6123.81303470621,1.40860742301849,-6.52088126470503,-3.59899255640646
2457398.71224306,1853.61934100971,-2937.0269595561,6124.69537494889,1.40148631150513,-6.52233309308128,-3.59420514746571,1866.46260036192,-2955.78343848487,6113.59991701909,1.40258604728659,-6.51136524733605,-3.61875310897936
2457398.71227581,1857.57710823429,-2955.47193397618,6114.49597173436,1.39551075907199,-6.51284541000889,-3.61396317347074,1870.42338319052,-2974.19706628504,6103.33092248218,1.39655158443271,-6.50178929351323,-3.63848146425463
2457398.71230856,1861.51794629569,-2973.8899754877,6104.24069824088,1.38952212835809,-6.50329779703852,-3.63368936473761,1874.3670700376,-2992.58350942742,6093.00614248477,1.39050409097874,-6.49215348946545,-3.65817743081433
2457398.71234132,1865.44181825849,-2992.28091460941,6093.92964481074,1.38352047463807,-6.49369033760091,-3.65338352974111,1878.29362410671,-3010.94259865863,6082.62566895742,1.38444362359177,-6.48245792205886,-3.67784081754439
2457398.71237407,1869.34868734384,-3010.6445820969,6083.56290232773,1.37750585333521,-6.48402311576357,-3.67304547723332,1882.20300876197,-3029.27416497203,6072.18959437112,1.37837023908354,-6.47270267879598,-3.69747143363695
2457398.71240683,1873.23851692989,-3028.98080894429,6073.14056221649,1.37147832002099,-6.47429621623021,-3.69267501624582,1886.0951875285,-3047.57803960952,6061.69801173639,1.3722839944097,-6.46288784781487,-3.71706908859283
2457398.71243958,1877.11127055219,-3047.28942638611,6062.66271644158,1.36543793041442,-6.46450972434009,-3.71227195609222,1889.97012409277,-3065.85405406331,6051.15101460244,1.36618494666925,-6.45301351788827,-3.73663359222386
2457398.71247234,1880.96691190415,-3065.57026589906,6052.12945750677,1.3593847403815,-6.45466372606737,-3.73183610637052,1893.82778230308,-3084.10204007775,6040.54869705628,1.36007315310388,-6.4430797784227,-3.75616475465533
2457398.71250509,1884.80540483739,-3083.82315920383,6041.54087845422,1.3533188059347,-6.44475830802052,-3.75136727696548,1897.6681261699,-3102.3218296511,6029.89115372179,1.35394867109729,-6.43308671945762,-3.77566238632833
2457398.71253785,1888.6267133622,-3102.04793826682,6030.89707286363,1.34724018323232,-6.43479355744165,-3.77086527805102,1901.49111986632,-3120.51325503733,6019.17847975887,1.34781155817456,-6.42303443166448,-3.79512629800215
2457398.7125706,1892.43080164795,-3120.2444353021,6020.19813485143,1.34114892857794,-6.42476956220578,-3.79032992009274,1905.2967277284,-3138.6761487479,6008.41077086252,1.3416618720015,-6.41292300634587,-3.81455630075667
2457398.71260336,1896.21763402351,-3138.41248277298,6009.44415907003,1.33504509841986,-6.41468641082029,-3.8097610138501,1909.08491425561,-3156.81034355355,5997.58812326192,1.33549967038399,-6.40275253543455,-3.83395220599473
2457398.71263611,1899.98717497759,-3156.55191339395,5998.63524070686,1.32892874935051,-6.40454419242414,-3.82915837037894,1912.8556441112,-3174.91567248608,5986.71063371953,1.32932501126735,-6.39252311149259,-3.8533138254445
2457398.71266887,1903.73938915924,-3174.66256013244,5987.77147548364,1.32279993810582,-6.3943429967872,-3.8485218010339,1916.6088821226,-3192.99196884013,5975.77839953014,1.32313795273563,-6.38223482771035,-3.87264097116186
2457398.71270162,1907.4742413782,-3192.74425621056,5976.85295965549,1.31665872156473,-6.38408291430959,-3.8678511174707,1920.34459328182,-3211.03906617495,5964.79151851996,1.31693855301098,-6.37188777790564,-3.89193345553276
2457398.71273438,1911.19169660531,-3210.7968351069,5965.87979001005,1.31050515674849,-6.3737640360209,-3.88714613164862,1924.06274274583,-3229.0567983162,5953.7500890457,1.31072687045299,-6.36148205652266,-3.91119109127556
2457398.71276713,1914.89171997295,-3228.82013055835,5954.85206386669,1.30433930082016,-6.36338645357954,-3.90640665583286,1927.76329583695,-3247.04499935768,5942.65420999358,1.30450296355802,-6.35101775863112,-3.93041369144342
2457398.71279988,1918.57427677536,-3246.81397656179,5943.76987907559,1.29816121108397,-6.35295025927196,-3.92563250259684,1931.44621804325,-3265.00350366313,5931.50398077841,1.29826689095849,-6.34049497992521,-3.94960106942666
2457398.71283264,1922.23933246914,-3264.77820737603,5932.63333401684,1.29197094498469,-6.34245554601187,-3.94482348482482,1935.1114750189,-3282.93214586799,5920.29950134261,1.2920187114223,-6.32991381672263,-3.96875303895506
2457398.71286539,1925.88685267357,-3282.71265752337,5921.44252759965,1.28576856010711,-6.3319024073396,-3.96397941571396,1938.75903258458,-3300.83076088117,5909.0408721553,1.28575848385204,-6.31927436596361,-3.98786941410026
2457398.71289815,1929.51680317104,-3300.61716179149,5910.19755926142,1.27955411417539,-6.32129093742128,-3.9831001087769,1942.38885672787,-3318.69918388677,5897.72819421125,1.27948626728442,-6.3085767252099,-4.00695000927808
2457398.7129309,1933.12914990742,-3318.49155523524,5898.8985289668,1.27332766505245,-6.310621231048,-4.00218537784413,1946.0009136036,-3336.53725034589,5886.36156902997,1.27320212088951,-6.29782099264374,-4.02599463925082
2457398.71296366,1936.7238589925,-3336.33567317837,5887.54553720685,1.26708927073936,-6.29989338363513,-4.02123503706632,1949.59516953424,-3354.34479599837,5874.94109865469,1.26690610397013,-6.28700726706684,-4.04500311912969
2457398.71299641,1940.30089670031,-3354.14935121526,5876.13868499813,1.26083898937477,-6.28910749122149,-4.04024890091667,1953.17159101028,-3372.12165686452,5863.46688565138,1.2605982759611,-6.27613564789937,-4.06397526437702
2457398.71302917,1943.86022946958,-3371.93242521278,5864.67807388175,1.25457687923423,-6.27826365046851,-4.05922678419334,1956.73014469057,-3389.86766924688,5851.93903310774,1.2542786964286,-6.26520623517887,-4.08291089080868
2457398.71306192,1947.40182390409,-3389.68473131195,5853.16380592248,1.24830299872961,-6.2673619586595,-4.07816850202179,1960.27079740277,-3407.58266973198,5840.35764463224,1.24794742506946,-6.25421912955924,-4.10180981459634
2457398.71309468,1950.92564677304,-3407.40610592975,5841.59598370782,1.24201740640851,-6.25640251369872,-4.09707386985715,1963.79351614361,-3425.26649519206,5828.72282435304,1.24160452171048,-6.24317443230966,-4.12067185226984
2457398.71312743,1954.43166501146,-3425.09638576086,5829.97471034705,1.23572016095357,-6.24538541411065,-4.11594270348656,1967.29826807935,-3442.91898278683,5817.03467691704,1.23525004630774,-6.23207224531351,-4.13949682071943
2457398.71316019,1957.91984572061,-3442.75540777944,5818.30008947031,1.2294113211819,-6.23431075903909,-4.13477481903157,1970.78502054609,-3460.53996996521,5805.29330748881,1.22888405894589,-6.22091267106727,-4.15828453719813
2457398.71319294,1961.39015616829,-3460.38300924082,5806.57222522765,1.22309094604443,-6.2231786482463,-4.15357003295048,1974.25374105017,-3478.12929446702,5793.49882174958,1.22250661983748,-6.20969581267947,-4.17703481932404
2457398.71322569,1964.84256378931,-3477.97902768337,5794.79122228804,1.21675909462526,-6.21198918211216,-4.17232816204073,1977.70439726848,-3495.68679432476,5781.65132589622,1.21611778932222,-6.19842177386957,-4.1957474850826
2457398.71325845,1968.27703618578,-3495.54330093006,5782.95718583849,1.21041582614108,-6.20074246163331,-4.19104902344118,1981.13695704887,-3513.21230786532,5769.75092664015,1.20971762786632,-6.18709065896681,-4.21442235282889
2457398.7132912,1971.69354112755,-3513.07566709038,5771.07022158301,1.2040611999405,-6.18943858842223,-4.20973243463452,1984.5513884105,-3530.7056737117,5757.79773120634,1.20330619606177,-6.17570257290914,-4.23305924128993
2457398.71332396,1975.09204655254,-3530.57596456202,5759.13043574162,1.19769527550338,-6.17807766470635,-4.22837821344966,1987.94765954416,-3548.16673078474,5745.79184733224,1.19688355462561,-6.16425762124206,-4.25165796956697
2457398.71335671,1978.47252056715,-3548.04403203254,5747.13793504951,1.19131811244027,-6.1666597933272,-4.24698617806394,1991.32573881265,-3565.59531830482,5733.73338326667,1.19044976439928,-6.15275591011747,-4.27021835713776
2457398.71338947,1981.83493144659,-3565.47970848125,5735.09282675583,1.18492977049168,-6.15518507773939,-4.26555614700566,1994.68559475114,-3582.9912757936,5721.62244776885,1.18400488634785,-6.14119754629253,-4.28874022385881
2457398.71342222,1985.17924763526,-3582.88283318076,5722.99521862294,1.1785303095275,-6.14365362200982,-4.28408793915621,1998.02719606749,-3600.35444307572,5709.45915010722,1.17754898155934,-6.12958263712853,-4.30722338996766
2457398.71345498,1988.50543774713,-3600.25324569891,5710.84521892521,1.17211978954632,-6.13206553081664,-4.30258137375262,2001.35051164261,-3617.68466028048,5697.24360005843,1.17108211124399,-6.11791129058963,-4.3256676760852
2457398.71348773,1991.81347056609,-3617.59078590034,5698.64293644814,1.16569827067477,-6.12042090944833,-4.32103627038975,2004.65551053083,-3634.98176784359,5684.97590790623,1.16460433673358,-6.10618361524179,-4.34407290321782
2457398.71352049,1995.10331504634,-3634.89529394831,5686.38848048726,1.15926581316689,-6.10871986380278,-4.33945244902271,2007.9421619602,-3652.24560650886,5672.65618444036,1.15811571948064,-6.0943997202515,-4.36243889275977
2457398.71355324,1998.37494031267,-3652.16661030637,5674.08196084718,1.15282247740345,-6.09696250038629,-4.3578297299691,2011.21043533285,-3669.47601732988,5660.28454095547,1.15161632105781,-6.08255971538459,-4.38076546649535
2457398.713586,2001.62831566094,-3669.40457574013,5661.72348784053,1.14636832389131,-6.0851489263126,-4.37616793391145,2014.46030022534,-3686.67284167171,5647.86108925,1.14510620315706,-6.07066371100506,-4.39905244660117
2457398.71361875,2004.86341055832,-3686.60903131891,5649.31317228693,1.13990341326274,-6.07327924930192,-4.39446688189945,2017.69172638899,-3703.83592121262,5635.38594162508,1.13858542758898,-6.05871181807382,-4.41729965564838
2457398.7136515,2008.08019464372,-3703.7798184175,5636.85112551197,1.1334278062748,-6.06135357767994,-4.41272639535229,2020.90468375018,-3720.9650979457,5622.85921088341,1.13205405628208,-6.04670414814748,-4.4355069166049
2457398.71368426,2011.27863772811,-3720.91677871791,5624.33745934611,1.12694156380858,-6.04937202037678,-4.43094629606107,2024.09914241076,-3738.06021418061,5610.2810103281,1.12551215128201,-6.0346408133771,-4.45367405283768
2457398.71371701,2014.45870979489,-3738.01975421101,5611.77228612368,1.12044474686863,-6.03733468692601,-4.44912640619098,2027.27507264829,-3755.12111254524,5597.65145376159,1.11895977475088,-6.02252192650696,-4.47180088811488
2457398.71374977,2017.62038100021,-3755.08858719823,5599.15571868184,1.11393741658225,-6.02524168746365,-4.46726654828366,2030.43244491645,-3772.14763598739,5584.97065548448,1.11239698896649,-6.01034760087329,-4.48988724660809
2457398.71378252,2020.76362167334,-3772.12312029336,5586.48787035941,1.10741963419876,-6.01309313272705,-4.48536654525961,2033.5712298453,-3789.1396277764,5572.23873029439,1.10582385632162,-5.99811795040299,-4.50793295289458
2457398.71381528,2023.88840231702,-3789.12319642416,5573.76885499593,1.10089146108893,-6.00088913405394,-4.50342622042034,2036.69139824165,-3806.09693150491,5559.45579348479,1.09924043932326,-5.98583308961239,-4.52593783195947
2457398.71384803,2026.99469360778,-3806.08865883404,5560.99878693048,1.09435295874421,-5.98862980338133,-4.52144539745073,2039.79292108936,-3823.01939109044,5546.6219608439,1.09264680059193,-5.97349313360593,-4.54390170919792
2457398.71388079,2030.08246639631,-3823.01935108391,5548.17778100064,1.08780418877609,-5.97631525324438,-4.53942390042142,2042.87576954967,-3839.90685077709,5533.73734865346,1.08604300286086,-5.96109819807486,-4.56182441041738
2457398.71391354,2033.15169170775,-3839.91511705363,5535.30595254141,1.08124521291542,-5.96394559677548,-4.55736155379092,2045.93991496151,-3856.75915513719,5520.80207368759,1.07942910897532,-5.94864839929598,-4.57970576183972
2457398.7139463,2036.20234074209,-3856.77580094393,5522.38341738407,1.07467609301168,-5.95152094770301,-4.5752581824081,2048.98532884182,-3873.57614907299,5507.81625321164,1.07280518189183,-5.9361438541303,-4.59754559010342
2457398.71397905,2039.23438487448,-3873.60124727796,5509.41029185511,1.06809689103233,-5.9390414203503,-4.59311361151433,2052.01198288586,-3890.35767781825,5494.78000498094,1.06617128467742,-5.92358468002168,-4.61534372226579
2457398.71401181,2042.24779565553,-3890.39130090301,5496.3866927751,1.06150766906211,-5.92650712963458,-4.61092766674583,2055.01984896753,-3907.10358693993,5481.6934472397,1.05952748050891,-5.91097099499556,-4.63309998580511
2457398.71404456,2045.2425448117,-3907.14580699221,5483.31273745758,1.05490848930234,-5.91391819106575,-4.62870017413597,2058.00889913968,-3923.81372233983,5468.55669871972,1.05287383267213,-5.89830291765759,-4.65081420862278
2457398.71407731,2048.21860424558,-3923.86461104617,5470.18854370792,1.0482994140702,-5.90127472074531,-4.6464309601175,2060.97910563439,-3940.4879302562,5455.36987863926,1.04621040456115,-5.88558056719227,-4.66848621904551
2457398.71411007,2051.17594603625,-3940.54755889469,5457.01422982221,1.04168050579808,-5.88857683536527,-4.66411985152483,2063.93044086333,-3957.12605726544,5442.13310670183,1.03953725967758,-5.87280406336159,-4.68611584582747
2457398.71414282,2054.11454243959,-3957.19449669836,5443.78991458617,1.03505182703286,-5.87582465220695,-4.6817666755963,2066.86287741801,-3973.72795028366,5428.84650309493,1.03285446162977,-5.85997352650371,-4.70370291815241
2457398.71417558,2057.0343658886,-3973.80527095034,5430.51571727386,1.02841344043515,-5.86301828913978,-4.69937125997651,2069.77638807011,-3990.29345656834,5415.51018848887,1.02616207413209,-5.84708907753148,-4.72124726563583
2457398.71420833,2059.93538899375,-3990.3797284779,5417.1917576467,1.02176540877868,-5.85015786462024,-4.71693343271844,2072.67094577175,-4006.82242371997,5402.12428403553,1.01946016100411,-5.83415083793116,-4.73874871832711
2457398.71424109,2062.81758454325,-4006.9177164442,5403.8181559522,1.01510779494949,-5.8372434976906,-4.73445302228586,2075.54652365584,-4023.31469968366,5388.68891136715,1.01274878616989,-5.82115892976096,-4.75620710671163
2457398.71427384,2065.68092550342,-4023.41908234986,5390.39503292282,1.0084406619453,-5.82427530797772,-4.75192985755553,2078.40309503633,-4039.77013275073,5375.20419259505,1.00602801365722,-5.80811347564964,-4.77362226171291
2457398.7143066,2068.52538501897,-4039.88367403464,5376.92250977485,1.00176407287476,-5.81125341569194,-4.76936376781937,2081.24063340849,-4056.18857156037,5361.67025030844,0.999297907596815,-5.79501459879511,-4.79099401469469
2457398.71433935,2071.35093641333,-4056.31133967911,5363.40070820718,0.995078090956702,-5.7981779416258,-4.78675458278682,2084.05911244927,-4072.56986510119,5348.08720757313,0.992558532221573,-5.78186242296301,-4.80832219746308
2457398.71437211,2074.15755318895,-4072.70192780626,5349.82975040015,0.988382779519506,-5.78504900715283,-4.804102132587,2086.8585060175,-4088.9138627129,5334.45518793029,0.985809951865808,-5.76865707248525,-4.82560664226867
2457398.71440486,2076.94520902762,-4089.05528728313,5336.20975901436,0.981678202000297,-5.77186673422638,-4.82140624777097,2089.63878815424,-4105.22041408785,5320.7743153952,0.97905223096447,-5.7553986722586,-4.84284718180857
2457398.71443762,2079.71387779078,-4105.3712673226,5322.54085718939,0.974964421944233,-5.75863124537823,-4.83866675931404,2092.39993308305,-4121.48936927262,5307.04471445597,0.972285434052382,-5.74208734774321,-4.86004364922857
2457398.71447037,2082.46353351981,-4121.64971748479,5308.82316854276,0.96824150300383,-5.74534266371756,-4.85588349861784,2095.14191521025,-4137.72057866969,5293.26651007226,0.965509625763456,-5.72872322496116,-4.87719587812517
2457398.71450313,2085.19415043634,-4137.89048767885,5295.05681716862,0.961509508938195,-5.73200111292952,-4.87305629751264,2097.8647091252,-4153.91389303893,5279.43982767402,0.958724870829927,-5.71530643049501,-4.89430370254771
2457398.71453588,2087.90570294259,-4154.09342816458,5281.24192763651,0.954768503612271,-5.71860671727402,-4.89018498825961,2100.56828960063,-4170.06916349926,5265.56479316019,0.951931234081571,-5.70183709148629,-4.91136695700038
2457398.71456863,2090.59816562158,-4170.258389554,5267.37862499023,0.948018550996166,-5.70515960158447,-4.90726940355292,2103.25263159284,-4186.18624153017,5251.64153289743,0.945128780444926,-5.68831533563403,-4.92838547644436
2457398.71460139,2093.27151323751,-4186.385222813,5253.46703474655,0.941259715164374,-5.69165989126646,-4.92430937652202,2105.91771024202,-4202.26497897336,5237.67017371881,0.938317574942514,-5.67474129119327,-4.94535909629981
2457398.71463414,2095.92572073603,-4202.473779263,5239.50728289398,0.934492060295026,-5.67810771229645,-4.94130474073386,2108.56350087251,-4218.30522803425,5223.65084292249,0.931497682692058,-5.66111508697354,-4.96228765244795
2457398.7146669,2098.56076324451,-4218.52391058246,5225.49949589159,0.927715650669208,-5.66450319122054,-4.95825533019502,2111.18997899307,-4234.30684128358,5209.58366827045,0.924669168905697,-5.64743685233737,-4.97917098123313
2457398.71469965,2101.17661607237,-4234.53546880861,5211.44380066766,0.920930550670157,-5.65084645515304,-4.97516097935397,2113.79712029713,-4250.26967165899,5195.46877798714,0.917832098889203,-5.63370671719873,-4.99600891946481
2457398.71473241,2103.77325471135,-4250.50830633898,5197.34032461854,0.914136824782543,-5.63713763177524,-4.99202152310323,2116.38490066309,-4266.19357246651,5181.30630075821,0.910986538041193,-5.61992481202154,-5.01280130441967
2457398.71476516,2106.35065483576,-4266.44227593303,5183.18919560732,0.907334537591734,-5.623376849334,-5.00883679678155,2118.95329615454,-4282.0783973822,5167.09636572913,0.904132551852339,-5.6060912678181,-5.02954797384354
2457398.71479792,2108.90879230284,-4282.33723071374,5168.99054196261,0.900523753783025,-5.60956423664046,-5.0256066361761,2121.50228302054,-4297.92400045363,5152.83910250387,0.897270205904584,-5.59220621614757,-5.04624876595352
2457398.71483067,2111.44764315299,-4298.19302416925,5154.74449247723,0.893704538140895,-5.59569992306862,-5.04233087752464,2124.03183769587,-4313.73023610148,5138.53464114361,0.890399565870343,-5.57826978911437,-5.06290351943989
2457398.71486343,2113.96718361007,-4314.00951015438,5140.45117640696,0.886876955548252,-5.58178403855401,-5.05900935751771,2126.54193680131,-4329.49695912104,5124.18311216535,0.883520697511717,-5.56428211936668,-5.07951207346821
2457398.71489618,2116.46739008164,-4329.78654289227,5126.11072346926,0.88004107098569,-5.56781671359233,-5.07564191330074,2129.03255714385,-4345.22402468376,5109.78464654056,0.876633666679693,-5.55024334009479,-5.09607426768123
2457398.71492894,2118.94823915931,-4345.52397697594,5111.72326384198,0.873196949530717,-5.55379807923803,-5.09222838247625,2131.50367571698,-4360.9112883388,5095.33937569386,0.869738539313351,-5.53615358502959,-5.11258994220096
2457398.71496169,2121.40970761895,-4361.22166736988,5097.28892816205,0.866344656356997,-5.5397282671029,-5.10876860310602,2133.95526970091,-4376.55860601451,5080.84743150166,0.86283538143907,-5.52201298844092,-5.12905893763057
2457398.71499444,2123.85177242099,-4376.8794694117,5082.80784752416,0.859484256733577,-5.52560740935469,-5.12526241371323,2136.38731646284,-4392.16583402002,5066.30894629074,0.85592425916972,-5.507821685136,-5.14548109505646
2457398.7150272,2126.27441071067,-4392.4972388135,5068.28015347955,0.852615816024167,-5.5114356387157,-5.14170965328452,2138.79979355718,-4407.7328290467,5051.72405283695,0.849005238703874,-5.49357981045783,-5.16185625605012
2457398.71505995,2128.67759981833,-4408.07483166366,5053.70597803462,0.845739399686327,-5.49721308846134,-5.15811016127221,2141.1926787258,-4423.25944816971,5037.0928843638,0.842078386324995,-5.47928750028356,-5.1781842626702
2457398.71509271,2131.06131725968,-4423.61210442832,5039.08545364955,0.838855073270699,-5.48293989241864,-5.1744637775965,2143.56594989828,-4438.74554884948,5022.41557454108,0.835143768400641,-5.46494489102285,-5.19446495746439
2457398.71512546,2133.42554073603,-4439.1089139529,5024.41871323713,0.831962902420274,-5.46861618496491,-5.19077034264742,2145.91958519213,-4454.19098893326,5007.69225748346,0.828201451381658,-5.45055211961627,-5.21069818347137
2457398.71515822,2135.77024813457,-4454.56511746369,5009.70589016132,0.825062952869597,-5.45424210102622,-5.20702969728705,2148.25356291305,-4469.59562665655,4992.92306774914,0.821251501801373,-5.43610932353363,-5.22688378422281
2457398.71519097,2138.09541752864,-4469.98057256945,4994.94711823595,0.81815529044398,-5.4398177760759,-5.22324168285168,2150.56786155512,-4484.95932064467,4978.1081403384,0.81429398627479,-5.42161664077236,-5.24302160374522
2457398.71522373,2140.40102717798,-4485.35513726287,4980.14253172334,0.811239981058742,-5.42534334613312,-5.23940614115381,2152.86245980107,-4500.28192991421,4963.24761069225,0.80732897149778,-5.40707420985582,-5.25911148656195
2457398.71525648,2142.68705552896,-4500.68866992217,4965.29226533302,0.804317090718444,-5.41081894776141,-5.25552291448433,2155.13733652249,-4515.56331387452,4948.34161469096,0.800356524246271,-5.39248216983165,-5.27515327769503
2457398.71528924,2144.95348121488,-4515.98102931265,4950.39645422031,0.797386685516061,-5.3962447180671,-5.27159184561462,2157.39247078006,-4530.80333232918,4933.39028865272,0.793376711375437,-5.3778406602701,-5.29114682266715
2457398.71532199,2147.20028305616,-4531.23207458819,4935.455233985,0.790448831632257,-5.38162079469789,-5.28761277779857,2159.62784182378,-4546.00184547752,4918.39376933214,0.786389599818888,-5.36314982126235,-5.30709196750353
2457398.71535475,2149.42744006066,-4546.44166529278,4920.46874066996,0.783503595334563,-5.36694731584128,-5.30358555477472,2161.84342909316,-4561.15871391604,4903.3521939189,0.779395256587855,-5.34840979341881,-5.32298855873381
2457398.7153875,2151.63493142385,-4561.60966136211,4905.43711075979,0.776551042976592,-5.35222442022305,-5.31951002076838,2164.03921221747,-4576.27379863992,4888.26570003626,0.772393748770376,-5.3336207178674,-5.33883644339393
2457398.71542025,2153.8227365291,-4576.73592312499,4890.3604811794,0.769591240997273,-5.33745224710577,-5.33538602049361,2166.21517101596,-4591.34696104443,4873.13442573966,0.765385143530478,-5.31878273625189,-5.35463546902805
2457398.71545301,2155.99083494793,-4591.82031130498,4875.2389892927,0.76262425592004,-5.32263093628721,-5.35121339915532,2168.37128549804,-4606.37806292647,4857.95850951526,0.758369508107362,-5.30389599073017,-5.37038548369037
2457398.71548576,2158.13920644021,-4606.86268702182,4860.07277290111,0.755650154352037,-5.30776062809878,-5.36699200245139,2170.50753586354,-4621.36696648592,4842.73809027852,0.751346909814587,-5.2889606239725,-5.38608633594701
2457398.71551852,2160.26783095442,-4621.86291179299,4844.86197024227,0.748669002983351,-5.29284146340403,-5.38272167657463,2172.62390250285,-4636.31353432717,4827.47330737272,0.744317416039245,-5.2739767791598,-5.4017378748779
2457398.71555127,2162.37668862788,-4636.82084753516,4829.60671998857,0.741680868586187,-5.277873583597,-5.39840226821489,2174.72036599722,-4651.21762946053,4812.16430056751,0.737281094241144,-5.25894459998192,-5.41733995007856
2457398.71558403,2164.46575978699,-4651.73635656578,4814.30716124575,0.734685818014076,-5.26285713060069,-5.4140336245611,2176.79690711886,-4666.07911530366,4796.81121005747,0.730238011951987,-5.2438642306359,-5.43289241166202
